[main] ERROR nl.tudelft.ipv8.jvm.demo.Application - start
[NioClientManager] INFO org.bitcoinj.wallet.Wallet - Received tx for 0.005 BTC: f69485101817ad5d6a248aef32fe526261dcc7db1e5d379c5bd478a3f39027da [0] in block 0cccece6b059c53862bac0f47b8ca08fc33da4036ff2de608c1f98b33e04d339
[NioClientManager] INFO org.bitcoinj.wallet.Wallet -   tx f69485101817ad5d6a248aef32fe526261dcc7db1e5d379c5bd478a3f39027da ->unspent
[NioClientManager] INFO org.bitcoinj.wallet.Wallet - Balance is now: 0.005 BTC
[NioClientManager] INFO org.bitcoinj.wallet.WalletFiles - Saving wallet; last seen block is height 23479, date 2024-04-26T07:27:55Z, hash 0cccece6b059c53862bac0f47b8ca08fc33da4036ff2de608c1f98b33e04d339
[NioClientManager] INFO org.bitcoinj.wallet.WalletFiles - Save completed in 156.7 ms
[PeerGroup Thread] INFO org.bitcoinj.core.PeerGroup$ChainDownloadSpeedCalculator - 1 blocks/sec, 1 tx/sec, 11 pre-filtered tx/sec, avg/last 184.37/0.23 kilobytes per sec, chain/common height 23479/23480 (warming up 11 more seconds)
[DefaultDispatcher-worker-3] WARN nl.tudelft.ipv8.Community - Unable to decode authenticated payload: nl.tudelft.ipv8.exception.PacketDecodingException: Incoming packet has an invalid public key
[DefaultDispatcher-worker-3] WARN nl.tudelft.ipv8.Community - Unable to decode authenticated payload: nl.tudelft.ipv8.exception.PacketDecodingException: Incoming packet has an invalid public key
[DefaultDispatcher-worker-3] WARN nl.tudelft.ipv8.Community - Unable to decode authenticated payload: nl.tudelft.ipv8.exception.PacketDecodingException: Incoming packet has an invalid public key
[Wallet autosave thread] INFO org.bitcoinj.wallet.WalletFiles - Background saving wallet; last seen block is height 23479, date 2024-04-26T07:27:55Z, hash 0cccece6b059c53862bac0f47b8ca08fc33da4036ff2de608c1f98b33e04d339
[Wallet autosave thread] INFO org.bitcoinj.wallet.WalletFiles - Save completed in 34.28 ms
